"Severity","ThreadID","Date","Time","Application","Message"
"ERROR","web-0","10/25/2011","11:08:14","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","11:08:17","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","11:08:21","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","11:08:26","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","11:45:30","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","11:45:33","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","11:45:40","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","11:45:44","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","11:45:47","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","12:08:02","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","12:08:10","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","12:45:37","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","12:45:41","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","12:45:44","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","12:45:47","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","12:45:51","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","13:45:41","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","13:45:45","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","14:45:46","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","14:45:50","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","14:45:54","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","15:07:38","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","15:07:57","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","15:08:40","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","14:45:45","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","14:45:50","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","14:45:55","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","14:45:59","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","14:46:02","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","15:46:00","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","15:46:04","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","15:46:07","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","15:46:10","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","16:46:05","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","16:46:10","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","16:46:15","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","16:46:20","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","17:08:37","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","17:08:59","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","17:09:35","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","18:09:04","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","18:09:08","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","18:09:12","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","18:09:16","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","19:13:24","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","19:13:28","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","19:13:32","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","19:13:36","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","23:17:17","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","23:17:20","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","23:17:25","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","23:17:30","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/25/2011","23:17:33","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","05:44:33","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","05:44:36","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","05:44:40","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","05:44:43","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","11:08:23","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","12:08:09","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","12:08:13","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","12:08:17","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","12:08:21","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","12:08:25","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","12:08:06","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","12:08:14","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","14:07:48","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","14:08:06","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","14:08:49","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","14:45:49","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","17:40:49","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","17:40:54","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/26/2011","17:40:57","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/27/2011","07:22:52","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/27/2011","07:22:55","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/27/2011","07:22:59","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/27/2011","07:23:02","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/27/2011","15:33:09","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/28/2011","10:38:39","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/28/2011","10:38:43","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/28/2011","10:38:47","mail spooler","javax.mail.AuthenticationFailedException"
"ERROR","web-0","10/28/2011","10:38:50","mail spooler","javax.mail.AuthenticationFailedException"
